player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
LeGarrette Blount,5863,HB,NE,12,0,19,,0,0,0,131,59.5,0,10.1,19,189,,0,0,0,33
Alfred Blue,8816,HB,HST,14,0,13,,0,0,0,56,61,0,8.6,18,209,60,1.5,2,11.1,132
Isaiah Crowell,9295,HB,CLV,16,0,8,60,4.3,2,11.1,46,69.8,0,8.7,18,208,60,0.8,1,5.6,133
Brian De La Puente,4679,C,WAS,3,0,32,58.4,100,7,38.9,7,56.6,0,100,18,18,56.3,100,7,38.9,7
Christopher Harper,9950,WR,NE,3,0,19,60.8,100,13,72.2,13,75.2,0,100,18,18,60.1,100,2,11.1,2
Tyson Alualu,5535,DI,JAX,7,0,15,64.1,100,11,61.1,11,62.1,0,100,18,18,59.4,100,2,11.1,2
Frank Gore,2282,HB,IND,16,0,14,60,0.7,1,5.6,144,60.1,1,6.3,18,285,,0,0,0,117
Lemuel Jeanpierre,5853,C,SEA,3,0,29,60.2,100,2,11.1,2,53.1,0,100,18,18,45.2,100,11,61.1,11
Matt Hazel,8825,WR,MIA,5,0,17,60.1,100,6,33.3,6,60.4,0,100,18,18,61,100,11,61.1,11
Mickey Shuler,5737,TE,ATL,1,0,2,57.7,100,2,11.1,2,55.9,0,100,18,18,57.6,100,11,61.1,11
Mark Ingram II,6180,HB,NO,12,0,20,,0,0,0,70,71,1,9.6,18,188,,0,0,0,93
Geoff Swaim,9679,TE,DAL,4,0,9,58.3,100,11,61.1,11,57.3,2,100,18,18,57.6,100,7,38.9,7
Tre Mason,8710,HB,SL,13,0,26,,0,0,0,15,61.2,0,18.7,17,91,,0,0,0,57
Ryan Groy,9221,G,BUF,1,0,4,58.4,100,12,70.6,12,59,0,100,17,17,60.5,100,5,29.4,5
MarQueis Gray,8286,TE,BUF,4,0,4,67.8,100,7,41.2,7,63.8,0,100,17,17,57,100,7,41.2,7
Darren Waller,9637,WR,BLT,3,0,3,59.1,100,2,11.8,2,30.8,0,100,17,17,61.2,100,12,70.6,12
Stepfan Taylor,7922,HB,ARZ,9,0,1,58.3,12.5,2,11.8,16,59.6,0,50,17,34,60,33.3,1,5.9,3
DeAngelo Williams,2972,HB,PIT,16,0,25,60,1.4,1,5.9,69,79.8,0,7.7,17,222,60,1.6,2,11.8,122
Marquise Goodwin,7859,WR,BUF,2,0,4,59.6,100,7,41.2,7,60.4,0,100,17,17,60.5,100,4,23.5,4
Eddie Lacy,7842,HB,GB,15,0,12,,0,0,0,40,60,0,8.1,17,210,60,0.7,1,5.9,135
Michael Campanaro,8852,WR,BLT,4,0,3,58.1,100,4,23.5,4,72.9,0,89.5,17,19,59.9,100,11,64.7,11
Shaun Hill,1255,QB,MIN,2,0,18,60,100,13,81.3,13,60,0,80,16,20,60,100,3,18.8,3
Jerome Simpson,4360,WR,SF,6,0,28,60,100,1,6.3,1,60.9,0,100,16,16,60.2,100,11,68.8,11
Matthew Slater,4467,WR,NE,9,0,19,,,0,0,0,60,0,100,16,16,,,0,0,0
Asante Cleveland,9066,TE,SD,2,0,27,66.5,100,4,25,4,76.8,0,100,16,16,66.4,100,5,31.3,5
Geno Smith,7820,QB,NYJ,1,0,22,60,100,2,12.5,2,60,0,100,16,16,60,100,13,81.3,13
Doug Martin,7035,HB,TB,16,0,30,60,0.7,1,6.3,136,69.3,0,5,16,317,60,0.6,1,6.3,156
Fozzy Whittaker,8547,HB,CAR,12,0,5,60,14.3,3,18.8,21,70.1,0,39,16,41,60,12.5,1,6.3,8
David Johnson,9519,HB,ARZ,15,0,1,,0,0,0,82,60,0,11.3,16,142,,0,0,0,40
Carlos Hyde,8692,HB,SF,7,0,28,,0,0,0,23,72.4,0,11.6,16,138,61.8,11.6,13,81.3,112
Alfred Morris,7165,HB,WAS,16,0,32,,0,0,0,79,60.1,0,6.7,15,225,,0,0,0,128
Preston Parker,5950,WR,NYG,2,0,21,80.9,100,5,33.3,5,73.8,0,100,15,15,59.6,100,8,53.3,8
Latavius Murray,7962,HB,OAK,16,0,23,59.6,1.3,2,13.3,159,61.1,0,5.2,15,287,60,0.9,1,6.7,107
Tarvaris Jackson,3009,QB,SEA,4,0,29,60,100,2,13.3,2,60,0,65.2,15,23,60,100,12,80,12
Kenny Vaccaro,7796,S,NO,8,0,20,,,0,0,0,60,0,100,15,15,,,0,0,0
Marcus Easley,5631,WR,BUF,4,0,4,52.4,100,6,40,6,48.7,0,100,15,15,52.3,100,9,60,9
Jeremy Hill,8690,HB,CIN,16,0,7,59.1,2.5,3,20,122,59.2,1,6.1,15,245,60,2.7,3,20,111
Danny Woodhead,4914,HB,SD,16,0,27,59.6,6.5,2,13.3,31,58.5,0,13,15,115,58.2,15.6,7,46.7,45
Joique Bell,5797,HB,DET,13,0,11,58.8,2,1,6.7,49,60,0,13.6,15,110,,0,0,0,43
Brian Leonhardt,8083,TE,SF,3,0,28,56.7,100,3,20,3,67.5,0,100,15,15,72.4,100,6,40,6
Dion Lewis,6301,HB,NE,7,0,19,,0,0,0,39,60.1,0,21.5,14,65,,0,0,0,10
Kasen Williams,10195,WR,SEA,2,0,29,60,100,2,14.3,2,81.2,0,93.3,14,15,62.2,100,11,78.6,11
Tre McBride,9678,WR,TEN,5,0,31,59.7,100,5,35.7,5,56.1,0,93.3,14,15,55,100,8,57.1,8
Marshawn Lynch,3628,HB,SEA,7,0,29,,0,0,0,16,59.5,0,10.7,14,131,60,6.5,7,50,108
Chris Ivory,6007,HB,NYJ,15,0,22,60,1,1,7.1,103,60.8,0,5.3,14,264,60,1.4,2,14.3,144
Darrell Williams,9917,T,SL,3,0,26,59,100,6,42.9,6,57.3,0,100,14,14,56.9,100,5,35.7,5
Darren Sproles,2347,HB,PHI,16,0,24,59.9,4.3,1,7.7,23,61.2,0,13.1,13,99,61,13.9,10,76.9,72
James Casey,5076,TE,DEN,3,0,10,60,100,1,7.7,1,62.8,0,100,13,13,65.4,100,9,69.2,9
Alex Tanney,7610,QB,TEN,1,0,31,60,100,5,38.5,5,60,0,100,13,13,60,100,7,53.8,7
Bryce Harris,7245,T,ATL,1,0,2,59,100,1,7.7,1,56.9,0,100,13,13,58.5,100,8,61.5,8
Aaron Ripkowski,9639,FB,GB,7,0,12,67.9,100,2,15.4,2,68.1,0,100,13,13,62.4,100,10,76.9,10
Antonio Andrews,9014,HB,TEN,13,0,31,60,3.5,2,15.4,57,67.5,0,8,13,162,57.9,7.2,7,53.8,97
Sean Renfree,8032,QB,ATL,2,0,2,60,100,1,7.7,1,60,0,86.7,13,15,60,100,8,61.5,8
Griff Whalen,7351,WR,IND,7,0,14,59,100,2,15.4,2,50.6,0,100,13,13,51,100,10,76.9,10
Derek Anderson,2430,QB,CAR,3,0,5,60,90,9,75,10,60,0,63.2,12,19,60,100,2,16.7,2
Ronnie Hillman,7069,HB,DEN,16,0,10,83.7,3,1,8.3,33,72.3,0,5.3,12,225,58.7,1.7,3,25,179
Fred Jackson,3368,HB,SEA,12,0,29,60.2,75,3,25,4,60.6,0,30,12,40,60,7.7,2,16.7,26
Tim Hightower,4463,HB,NO,6,0,20,,0,0,0,34,60,0,10.8,12,111,,0,0,0,62
Konrad Reuland,6469,TE,BLT,3,0,3,60,100,1,8.3,1,62,0,100,12,12,66.6,100,10,83.3,10
Dexter McCluster,5561,HB,TEN,11,0,31,,0,0,0,11,49.2,0,17.9,12,67,60,10.8,4,33.3,37
C.J. Anderson,8101,HB,DEN,15,0,10,60,4.5,1,8.3,22,77.2,0,7.1,12,168,,0,0,0,124
Joe Webb III,5722,WR,CAR,4,0,5,60,88.9,8,66.7,9,55.3,0,92.3,12,13,60,100,1,8.3,1
Darren McFadden,4318,HB,DAL,16,0,9,,0,0,0,110,77.2,0,4.3,11,257,60,0.8,1,9.1,128
Jamaal Charles,4387,HB,KC,5,0,16,,0,0,0,39,60.3,0,13.1,11,84,60,8.6,3,27.3,35
Justin Forsett,4547,HB,BLT,10,0,3,,0,0,0,15,59.7,1,6.5,11,169,,0,0,0,137
Anthony Dixon,5696,HB,BUF,8,0,4,60,6.7,1,9.1,15,86.7,0,34.4,11,32,60,14.3,1,9.1,7
James Starks,5716,HB,GB,16,0,12,,0,0,0,31,60.1,0,6.9,11,160,60,0.9,1,9.1,109
Spencer Ware,7975,HB,KC,9,0,16,,0,0,0,37,72.7,0,12.9,11,85,60,5.6,2,18.2,36
Wes Saxton Jr.,9960,TE,NYJ,1,0,22,59.7,100,7,63.6,7,60,0,100,11,11,,,0,0,0
Chandler Worthy,10028,WR,HST,3,0,13,60,50,1,9.1,2,58.4,0,91.7,11,12,58.6,100,9,81.8,9
Ben Edwards,10067,WR,NYG,2,0,21,60,100,3,27.3,3,61.2,0,100,11,11,60.5,100,4,36.4,4
Theo Riddick,7980,HB,DET,13,0,11,73.5,27.3,3,30,11,82.7,0,18.2,10,55,59.9,6.1,2,20,33
Dan Herron,7179,HB,IND,8,0,14,,0,0,0,14,60,0,28.6,10,35,60,9.1,1,10,11
Denard Robinson,7917,HB,JAX,12,0,15,,0,0,0,24,60,0,12.7,10,79,60,6.3,3,30,48
Marcel Jensen,8936,TE,WAS,1,0,32,57.1,100,6,60,6,57.7,0,100,10,10,60.3,100,4,40,4
Matt Jones,9528,HB,WAS,13,0,32,60,1.6,1,10,62,60,0,6.5,10,155,60,4.8,4,40,84
Chris Polk,7532,HB,HST,15,0,13,,0,0,0,33,60,0,9.1,10,110,,0,0,0,65
E.J. Bibbs,10034,,CLV,5,0,8,60,100,1,10,1,72.2,0,100,10,10,74.8,100,4,40,4
Le'Veon Bell,7829,HB,PIT,6,0,25,59,1.9,1,11.1,52,54.1,0,7.3,9,124,60,1.6,1,11.1,62
Kendall Gaskins,8390,HB,SF,5,0,28,,0,0,0,6,59.9,0,36,9,25,,0,0,0,10
Chase Daniel,5214,QB,KC,2,0,16,60,100,1,11.1,1,60,0,81.8,9,11,60,100,8,88.9,8
DeMarco Murray,6223,HB,PHI,15,1,24,59.5,4.5,2,22.2,44,59,1,4.3,9,207,60,1.3,2,22.2,158
Justice Cunningham,8037,TE,SL,1,0,26,60.1,100,2,22.2,2,53.4,0,100,9,9,52.3,100,5,55.6,5
Kennard Backman,9646,TE,GB,4,0,12,59.8,100,1,11.1,1,60.6,0,100,9,9,60,100,1,11.1,1
T.J. Johnson,8034,C,CIN,2,0,7,58.8,100,2,22.2,2,51.8,0,100,9,9,52.1,100,5,55.6,5
Ulrick John,8866,T,MIA,1,0,17,60,100,1,11.1,1,68.7,0,100,9,9,69.6,100,6,66.7,6
Matt Asiata,6432,HB,MIN,12,0,18,60,4.8,1,11.1,21,59.2,0,23.7,9,38,,0,0,0,7
Jay Ajayi,9582,HB,MIA,9,0,17,,0,0,0,16,59.4,0,14.8,9,61,60.1,12.5,5,55.6,40
Geremy Davis,9619,WR,NYG,3,0,21,53.5,100,4,44.4,4,54.3,0,100,9,9,60,100,3,33.3,3
Ryan Wendell,4602,C,NE,2,0,19,57.7,100,6,75,6,57.4,0,100,8,8,60,100,1,12.5,1
Fitzgerald Toussaint,9244,HB,PIT,5,0,25,,0,0,0,3,60,0,29.6,8,27,,0,0,0,16
DeAndrew White,9697,WR,SF,4,0,28,60,100,2,25,2,60.9,0,100,8,8,60,100,2,25,2
Ameer Abdullah,9487,HB,DET,16,0,11,,0,0,0,69,69.8,0,5.1,8,157,60,1.4,1,12.5,72
Sammie Coates,9520,WR,PIT,1,0,25,60,100,2,25,2,61.3,0,100,8,8,60.6,100,6,75,6
Mike Davis,9559,HB,SF,5,0,28,,0,0,0,13,60,0,17.8,8,45,60,8,2,25,25
Kellen Clemens,2994,QB,SD,2,0,27,60,100,1,12.5,1,60,0,88.9,8,9,60,100,5,62.5,5
Vincent Brown,6234,WR,SD,1,0,27,60,100,3,37.5,3,62.1,0,100,8,8,60,100,3,37.5,3
Lawrence Timmons,3631,LB,PIT,4,0,25,,,0,0,0,60,1,100,8,8,,,0,0,0
Joe Morgan,6696,WR,BLT,2,0,3,59.8,100,2,25,2,60,0,100,8,8,60.8,100,5,62.5,5
David Cobb,9571,HB,TEN,7,0,31,61.4,4.8,1,12.5,21,72.5,0,13.1,8,61,60,8.3,3,37.5,36
David Parry,9584,DI,IND,6,0,14,63.4,100,8,100,8,63.4,0,100,8,8,,,0,0,0
Melvin Gordon III,9448,HB,SD,14,0,27,,0,0,0,62,60,0,4,8,198,,0,0,0,97
Robert Turbin,7106,HB,DAL,10,0,9,60,6.7,1,12.5,15,58.6,0,12.9,8,62,60,2.6,1,12.5,39
Jonathan Grimes,7585,HB,HST,13,0,13,,0,0,0,14,59.8,0,11.8,8,68,59.4,8.7,4,50,46
Tevin Coleman,9506,HB,ATL,12,0,2,,0,0,0,8,60,0,7.2,7,97,60,1.3,1,14.3,75
Bishop Sankey,8689,HB,TEN,9,0,31,,0,0,0,16,59.8,0,12.5,7,56,60,8.6,3,42.9,35
Jerick McKinnon,8731,HB,MIN,13,0,18,,0,0,0,31,60,0,11.5,7,61,,0,0,0,19
Tyrell Williams,10154,WR,SD,3,0,27,60,100,3,42.9,3,60.7,0,100,7,7,60.2,100,3,42.9,3
Benny Cunningham,8283,HB,SL,12,0,26,,0,0,0,4,60,0,15.2,7,46,,0,0,0,34
Rico Richardson,8216,WR,TEN,3,0,31,60,100,1,14.3,1,58.9,0,100,7,7,58.9,100,4,57.1,4
Chris Johnson,4338,HB,ARZ,11,0,1,,0,0,0,128,73.5,0,3.3,7,209,60,1.4,1,14.3,71
Brandon Williams,7876,TE,MIA,3,0,17,60.3,100,2,28.6,2,60.9,0,100,7,7,60.1,100,2,28.6,2
James Ferentz,9258,C,DEN,6,0,10,59.3,100,2,28.6,2,57.4,0,100,7,7,57.5,100,5,71.4,5
Ryan Mathews,5537,HB,PHI,13,0,24,60,4.8,1,14.3,21,67.2,0,6,7,116,,0,0,0,88
Christine Michael,7843,HB,SEA,8,0,29,,0,0,0,9,59.9,0,11.3,7,62,59.9,6.4,3,42.9,47
Toby Gerhart,5576,HB,JAX,5,0,15,,0,0,0,8,60,0,25.9,7,27,,0,0,0,12
Brittan Golden,7481,WR,ARZ,3,0,1,60,100,2,28.6,2,83.5,0,100,7,7,59.6,100,2,28.6,2
Javorius Allen,9558,HB,BLT,16,0,3,,0,0,0,12,60,0,4.8,7,146,60,0.8,1,14.3,124
Mike Gillislee,7946,HB,BUF,5,0,4,60,6.3,2,33.3,32,60,0,11.1,6,54,60,14.3,3,50,21
Jonathan Krause,9017,WR,PHI,2,0,24,,,0,0,0,61.2,0,100,6,6,61.2,100,6,100,6
Joey Iosefa,9664,HB,NE,2,0,19,,0,0,0,14,66.8,0,28.6,6,21,66.8,100,4,66.7,4
Earl Mitchell,5605,DI,MIA,4,0,17,58.4,100,2,33.3,2,52.3,0,100,6,6,53.1,100,4,66.7,4
Damien Williams,9205,HB,MIA,9,0,17,,0,0,0,4,64.1,0,24,6,25,60,12.5,2,33.3,16
Rashad Jennings,5174,HB,NYG,16,0,21,,0,0,0,82,60,0,2.9,6,206,,0,0,0,101
Duke Johnson Jr.,9510,HB,CLV,16,0,8,60,3.4,1,16.7,29,60,0,5.3,6,114,60,4,3,50,75
Denarius Moore,6300,WR,BUF,4,0,4,60.4,100,5,83.3,5,60.7,0,100,6,6,60,100,1,16.7,1
Brandon Bolden,7469,HB,NE,11,0,19,,0,0,0,39,60,0,8.5,6,71,,0,0,0,18
Charles Sims,8704,HB,TB,16,0,30,60,1.9,1,16.7,52,59.2,0,5.2,6,116,60,2.1,1,16.7,48
Jordan Todman,6335,HB,PIT,4,0,25,,0,0,0,1,60,0,60,6,10,,0,0,0,3
Kyle Miller,6601,TE,SD,2,0,27,,,0,0,0,57.9,0,100,6,6,57.6,100,3,50,3
Matt McGloin,8374,QB,OAK,1,0,23,60,100,1,16.7,1,60,0,100,6,6,60,100,3,50,3
Jarrod Pughsley,9333,T,KC,1,0,16,,,0,0,0,59.3,0,100,5,5,58.9,100,3,60,3
J.J. Wilcox,7861,S,DAL,4,0,9,,,0,0,0,60,0,100,5,5,,,0,0,0
Kevin Norwood,8758,WR,CAR,1,0,5,60,100,2,40,2,86,0,100,5,5,73.1,100,3,60,3
Kenjon Barner,7963,HB,PHI,5,0,24,,0,0,0,7,60,0,15.2,5,33,60,4.5,1,20,22
Akeem Hunt,9839,HB,HST,7,0,13,59,36.4,4,80,11,59.3,0,21.7,5,23,60,14.3,1,20,7
DuJuan Harris,6595,HB,SF,4,0,28,,0,0,0,11,60,0,9.4,5,53,60,5.3,2,40,38
Matt LaCosse,9840,TE,NYG,2,0,21,60.1,100,1,20,1,78.1,0,100,5,5,81,100,3,60,3
Mike McGlynn,4423,G,NO,3,0,20,59,100,2,40,2,57.7,0,100,5,5,,,0,0,0
Tony Washington,9018,WR,JAX,3,0,15,60,100,1,20,1,58.8,0,83.3,5,6,59.9,100,2,40,2
Mitch Unrein,6031,DI,CHI,5,0,6,67.1,100,4,80,4,66.8,0,100,5,5,,,0,0,0
Jonas Gray,7393,HB,JAX,7,0,15,,0,0,0,14,60,0,9.6,5,52,60,3.1,1,20,32
Bryce Brown,7213,HB,SEA,3,0,29,,0,0,0,1,60,0,16.1,5,31,60,7.7,2,40,26
Andrew Turzilli,10112,WR,TEN,3,0,31,54.1,100,3,60,3,77.1,0,100,5,5,60,100,2,40,2
Scott Tolzien,6749,QB,GB,3,0,12,,,0,0,0,60,0,62.5,5,8,60,100,5,100,5
Orleans Darkwa,9173,HB,NYG,9,0,21,,0,0,0,8,60,0,11.6,5,43,,0,0,0,26
Dezmin Lewis,9667,WR,BUF,1,0,4,60,100,2,40,2,60,0,100,5,5,,,0,0,0
Stevan Ridley,6225,HB,NYJ,8,0,22,,0,0,0,11,57.7,0,9.3,4,43,60.2,6.9,2,50,29
Andre Ellington,7968,HB,ARZ,10,0,1,60,4,1,25,25,75.9,0,8,4,50,,0,0,0,18
Juwan Thompson,8955,HB,DEN,7,0,10,,0,0,0,2,60.8,0,18.2,4,22,60.6,17.6,3,75,17
Brandon Tate,5006,WR,CIN,1,0,7,60,100,1,25,1,60.2,0,100,4,4,59.9,100,3,75,3
Dan Orlovsky,2362,QB,DET,2,0,11,60,100,1,25,1,60,0,100,4,4,60,100,1,25,1
Jimmy Garoppolo,8697,QB,NE,4,0,19,60,100,4,100,4,60,0,44.4,4,9,,,0,0,0
Knile Davis,7878,HB,KC,9,0,16,,0,0,0,11,60,0,12.5,4,32,60,5.9,1,25,17
Karl Klug,6294,DI,TEN,2,0,31,56.9,100,3,75,3,66.3,0,100,4,4,60,100,1,25,1
Adam Gettis,7138,G,NYG,1,0,21,60,100,1,25,1,66.3,0,100,4,4,66.5,100,2,50,2
Lorenzo Taliaferro,8773,HB,BLT,3,0,3,,0,0,0,1,60,0,23.5,4,17,,0,0,0,11
Marcus Thigpen,5488,WR,BUF,3,0,4,,,0,0,0,59.7,1,80,4,5,60,100,3,75,3
Matt McCants,7657,T,OAK,1,0,23,57.2,100,3,75,3,57.1,0,100,4,4,60,100,1,25,1
Joseph Randle,7933,HB,DAL,6,0,9,,0,0,0,25,60,0,4.9,4,81,,0,0,0,51
Erik Swoope,9303,TE,IND,1,0,14,60,100,1,25,1,60,0,100,4,4,,,0,0,0
Kaelin Clay,9617,WR,BLT,4,0,3,60,100,1,25,1,54.1,0,100,4,4,60,100,1,25,1
Frankie Hammond,8156,WR,KC,2,0,16,,,0,0,0,81.1,0,100,4,4,59.3,100,4,100,4
Terrance West,8729,HB,BLT,8,0,3,,0,0,0,13,60,0,5.6,4,71,,0,0,0,53
Kerwynn Williams,8013,HB,ARZ,5,0,1,,0,0,0,17,60,0,12.9,4,31,,0,0,0,5
Ka'Deem Carey,8752,HB,CHI,6,0,6,,0,0,0,23,60,0,6.4,3,47,60,13,3,100,23
Sam Brenner,8493,C,DEN,1,0,10,,,0,0,0,58.2,0,100,3,3,58.2,100,3,100,3
Chris Barker,8310,T,NE,1,0,19,60,100,2,66.7,2,60.2,0,100,3,3,60,100,1,33.3,1
T.J. Graham,7071,WR,NO,2,0,20,,,0,0,0,59,0,100,3,3,59,100,3,100,3
Jacquizz Rodgers,6297,HB,CHI,5,0,6,60,11.1,1,33.3,9,59.8,0,17.6,3,17,60,14.3,1,33.3,7
J.J. Watt,6163,DI,HST,2,0,13,,,0,0,0,60,1,100,3,3,60,100,2,66.7,2
Seyi Ajirotutu,6035,WR,PHI,3,0,24,60,100,1,33.3,1,59.4,0,100,3,3,59.6,100,2,66.7,2
Jacques McClendon,5652,G,MIA,1,0,17,,,0,0,0,58.4,0,100,3,3,58.4,100,3,100,3
C.J. Spiller,5534,HB,NO,12,0,20,,0,0,0,12,59.9,0,7.7,3,39,60,5.3,1,33.3,19
Arian Foster,5398,HB,HST,4,0,13,,0,0,0,16,60,0,4.4,3,68,,0,0,0,46
Mario Alford,9671,WR,CIN,1,0,7,60,100,1,33.3,1,59.4,0,100,3,3,59.7,100,2,66.7,2
Doug Legursky,4860,C,PIT,2,0,25,,,0,0,0,60,0,100,3,3,,,0,0,0
Quan Bray,9700,WR,IND,1,0,14,,,0,0,0,60.2,0,100,3,3,60.2,100,3,100,3
Terron Ward,9778,HB,ATL,6,0,2,,0,0,0,4,60,1,8.8,3,34,,0,0,0,24
De'Ondre Wesley,9867,T,BLT,1,0,3,,,0,0,0,72.4,0,100,3,3,72.4,100,3,100,3
Matt Moore,4018,QB,MIA,1,0,17,,,0,0,0,60,0,50,3,6,60,100,3,100,3
Ahmad Bradshaw,3866,HB,IND,6,0,14,,0,0,0,15,60,0,8.8,3,34,,0,0,0,13
Domata Peko Sr.,3068,DI,CIN,2,0,7,60,100,2,66.7,2,53.6,0,100,3,3,59.2,100,1,33.3,1
Andre Williams,8748,HB,NYG,16,0,21,60,2.3,1,33.3,43,60,0,3.2,3,94,,0,0,0,44
Donte Whitner,2953,S,CLV,1,0,8,,,0,0,0,60,0,100,2,2,,,0,0,0
Brandon Wegher,9971,HB,CAR,1,0,5,,,0,0,0,60,0,100,2,2,,,0,0,0
Paul Richardson Jr.,8680,WR,SEA,1,0,29,,,0,0,0,60,0,100,2,2,60,100,2,100,2
Tayo Fabuluje,9616,T,CHI,1,0,6,58.6,100,1,50,1,57.6,0,100,2,2,60,100,1,50,1
Corey Grant,9827,HB,JAX,4,0,15,,0,0,0,1,60,0,25,2,8,60,25,1,50,4
Jacoby Jones,3689,WR,PIT,1,0,25,,,0,0,0,60,0,100,2,2,60,100,1,50,1
Je'Ron Hamm,8981,TE,SF,1,0,28,60,100,1,50,1,59.4,0,100,2,2,60,100,1,50,1
Taylor Boggs,6727,G,DET,2,0,11,60,100,1,50,1,60,0,100,2,2,,,0,0,0
Chris Thompson,7936,HB,WAS,12,0,32,,0,0,0,13,60,0,5,2,40,,0,0,0,18
Donald Brown,4950,HB,SD,6,0,27,,0,0,0,21,60,0,3.1,2,64,,0,0,0,35
Khiry Robinson,8514,HB,NO,8,0,20,,0,0,0,16,60,1,3.4,2,59,,0,0,0,37
Shaun Draughn,6440,HB,SF,8,0,28,,0,0,0,20,44,0,2.4,2,82,,0,0,0,58
Zac Stacy,7942,HB,NYJ,6,0,22,,0,0,0,12,60,0,6.1,2,33,,0,0,0,17
Reggie Bush,2947,HB,SF,5,0,28,,0,0,0,2,60,0,20,2,10,60,20,1,50,5
Shane Vereen,6208,HB,NYG,16,0,21,,0,0,0,17,60,0,3.2,2,63,,0,0,0,34
Tyler Varga,9712,HB,IND,2,0,14,,,0,0,0,60,0,66.7,2,3,,0,0,0,1
Rod Streater,7416,WR,OAK,1,0,23,,,0,0,0,60,0,100,2,2,60,100,2,100,2
Bernard Pierce,7085,HB,JAX,3,0,15,,,0,0,0,60,0,25,2,8,,0,0,0,6
Zach Zenner,9761,HB,DET,4,0,11,,0,0,0,10,60,0,9.5,2,21,,0,0,0,9
Antone Smith,5440,HB,CHI,2,0,6,,0,0,0,1,60,0,66.7,2,3,60,100,1,50,1
Jake Long,4315,T,ATL,1,0,2,,,0,0,0,60,0,100,2,2,,,0,0,0
Pierre Thomas,4080,HB,WAS,3,0,32,,0,0,0,10,60,0,11.8,2,17,,0,0,0,4
Zachary Orr,9326,LB,BLT,1,0,3,,,0,0,0,60,0,100,1,1,,,0,0,0
Kyle Williams,3079,DI,BUF,1,0,4,59.7,100,1,100,1,59.7,2,100,1,1,,,0,0,0
Seantavius Jones,9320,WR,NO,1,0,20,60,100,1,100,1,60,0,100,1,1,,,0,0,0
Zach Hocker,8862,K,SL,1,0,26,,,0,0,0,60,0,100,1,1,,,0,0,0
Sio Moore,7847,LB,IND,1,0,14,,,0,0,0,60,0,100,1,1,,,0,0,0
Dan Skuta,5349,LB,JAX,1,0,15,,,0,0,0,60,0,100,1,1,,,0,0,0
Colt Anderson,5242,S,IND,1,0,14,,,0,0,0,60,0,100,1,1,,,0,0,0
Branden Oliver,9286,HB,SD,6,0,27,,0,0,0,6,60,0,3.1,1,32,,0,0,0,19
Tyler Shatley,9257,G,JAX,1,0,15,,,0,0,0,59.2,0,100,1,1,59.2,100,1,100,1
Ryan Nassib,7892,QB,NYG,1,0,21,60,100,1,100,1,60,0,100,1,1,,,0,0,0
Devin Hester,3002,WR,ATL,1,0,2,,,0,0,0,60,0,100,1,1,60,100,1,100,1
Zurlon Tipton,9164,HB,IND,5,0,14,,0,0,0,3,60,0,16.7,1,6,,,0,0,0
C.J. Mosley,8652,LB,BLT,1,0,3,,,0,0,0,60,0,100,1,1,,,0,0,0
Kemal Ishmael,8026,S,ATL,1,0,2,,,0,0,0,60,1,100,1,1,,,0,0,0
Robenson Therezie,9776,S,ATL,1,0,2,,,0,0,0,60,0,100,1,1,,,0,0,0
Thurston Armbrister,9825,LB,JAX,1,0,15,,,0,0,0,60,0,100,1,1,,,0,0,0
Nick Marshall,9829,CB,JAX,1,0,15,,,0,0,0,60,0,100,1,1,,,0,0,0
Don Jones,8033,CB,CLV,1,0,8,,,0,0,0,60,0,100,1,1,,,0,0,0
Roy Helu,6257,HB,OAK,6,0,23,,0,0,0,12,60,0,5.3,1,19,,0,0,0,6
Kroy Biermann,4468,ED,ATL,1,0,2,,,0,0,0,60,1,100,1,1,,,0,0,0
Malcolm Brown,9902,HB,SL,1,0,26,,,0,0,0,60,0,20,1,5,,0,0,0,4
Josh McNary,8073,LB,IND,1,0,14,,,0,0,0,60,0,100,1,1,,,0,0,0
George Winn,8123,HB,DET,2,0,11,,0,0,0,3,60,0,20,1,5,,0,0,0,1
John Crockett,9922,HB,GB,2,0,12,,,0,0,0,60,0,10,1,10,,0,0,0,8
Mitchell Henry,9927,TE,DEN,1,0,10,,,0,0,0,60,0,100,1,1,60,100,1,100,1
John Lotulelei,8311,LB,OAK,1,0,23,,,0,0,0,60,0,100,1,1,,,0,0,0
Rod Smith,9996,HB,DAL,2,0,9,,,0,0,0,60,0,33.3,1,3,,0,0,0,2
Christian Kirksey,8706,LB,CLV,1,0,8,,,0,0,0,60,1,100,1,1,,,0,0,0
Mark Herzlich,6767,LB,NYG,1,0,21,60,100,1,100,1,60,0,100,1,1,,,0,0,0
Chase Reynolds,6892,HB,SL,1,0,26,,,0,0,0,60,0,100,1,1,,,0,0,0
Matt Overton,6979,LS,IND,1,0,14,,,0,0,0,60,0,100,1,1,,,0,0,0
Craig Robertson,7003,LB,CLV,1,0,8,,,0,0,0,60,0,100,1,1,,,0,0,0
Matt Bosher,6344,P,ATL,1,0,2,,,0,0,0,60,0,100,1,1,,,0,0,0
